num__Injection_Time,num__Filling_Time,num__Plasticizing_Time,num__Cycle_Time,num__Clamp_Close_Time,num__Cushion_Position,num__Switch_Over_Position,num__Plasticizing_Position,num__Clamp_Open_Position,num__Max_Injection_Speed,num__Max_Screw_RPM,num__Average_Screw_RPM,num__Max_Injection_Pressure,num__Max_Switch_Over_Pressure,num__Max_Back_Pressure,num__Average_Back_Pressure,num__Barrel_Temperature_1,num__Barrel_Temperature_2,num__Barrel_Temperature_3,num__Barrel_Temperature_4,num__Barrel_Temperature_5,num__Barrel_Temperature_6,num__Barrel_Temperature_7,num__Hopper_Temperature,num__Mold_Temperature_3,num__Mold_Temperature_4,cat__EQUIP_NAME_1800TON-우진,cat__EQUIP_NAME_650톤-우진,cat__EQUIP_NAME_650톤-우진2호기,PassOrFail
0.42728830804672857,0.4310987847974395,0.47137759059823525,-0.43009367375250174,0.5557773095485308,0.0001748927651706304,-0.022541338849293973,0.5141318552807539,0.4389750393441619,-0.4279758956275256,0.6157633920939861,1.0959785370688293,-0.25012175208293125,0.4000608351523694,-0.5534079045656337,-0.1702494756333844,-0.2224150673820043,-0.17269131023952075,-0.3764380621835511,-0.36452131840785384,-0.44494269287416643,-0.39238663777898025,-0.015817320908755306,0.17122756780607637,2.339691890548736,2.85840276242101,0.0,0.0,1.0,0
0.42728830804672857,0.4310987847974395,0.47137759059823525,-0.43009367375250174,0.5557773095485308,0.0001748927651706304,-0.022541338849293973,0.5141318552807539,0.4389750393441619,-0.4279758956275256,0.6157633920939861,1.0959785370688293,-0.25012175208293125,0.4000608351523694,-0.5534079045656337,-0.1702494756333844,-0.2224150673820043,-0.17269131023952075,-0.3764380621835511,-0.36452131840785384,-0.44494269287416643,-0.39238663777898025,-0.015817320908755306,0.17122756780607637,2.339691890548736,2.85840276242101,0.0,0.0,1.0,0
0.42728830804672857,0.4310987847974395,0.47137759059823525,-0.43009367375250174,0.48256535978519155,0.0001748927651706304,-0.022541338849293973,0.5141318552807539,0.4389750393441619,-0.42419630978009937,0.6157633920939861,1.0959785370688293,-0.19886130316669884,0.386463704685247,-0.5534079045656337,-0.1702494756333844,-0.18963789892598748,-0.46621443973839233,-0.4496185433846837,-0.7756173633880472,-0.15828884522426653,-0.4951989917714244,-0.015817320908755306,0.24883490312298814,2.254758239667629,2.85840276242101,0.0,0.0,1.0,0
0.42728830804672857,0.4310987847974395,0.47137759059823525,-0.43009367375250174,0.48256535978519155,0.0001748927651706304,-0.022541338849293973,0.5141318552807539,0.4389750393441619,-0.42419630978009937,0.6157633920939861,1.0959785370688293,-0.19886130316669884,0.386463704685247,-0.5534079045656337,-0.1702494756333844,-0.18963789892598748,-0.46621443973839233,-0.4496185433846837,-0.7756173633880472,-0.15828884522426653,-0.4951989917714244,-0.015817320908755306,0.24883490312298814,2.254758239667629,2.85840276242101,0.0,0.0,1.0,0
0.43050637198421865,0.4388848798568147,0.45752462565946433,-0.43009367375250174,0.5557773095485308,0.0001748927651706304,-0.022541338849293973,0.5159779851765511,0.4389750393441619,-0.4279758956275256,1.8722908878887135,1.0967429893315508,-0.25012175208293125,0.4136558909886607,-0.5243325134994483,-0.14086311333883017,-0.2224150673820043,-0.2949913700968401,-0.40083403745273843,-0.5887565615859807,-0.3928241729731116,-0.4951989917714244,-0.015817320908755306,0.24883490312298814,2.254758239667629,2.85840276242101,0.0,0.0,1.0,0
0.43050637198421865,0.4388848798568147,0.45752462565946433,-0.43009367375250174,0.5557773095485308,0.0001748927651706304,-0.022541338849293973,0.5159779851765511,0.4389750393441619,-0.4279758956275256,1.8722908878887135,1.0967429893315508,-0.25012175208293125,0.4136558909886607,-0.5243325134994483,-0.14086311333883017,-0.2224150673820043,-0.2949913700968401,-0.40083403745273843,-0.5887565615859807,-0.3928241729731116,-0.4951989917714244,-0.015817320908755306,0.24883490312298814,2.254758239667629,2.85840276242101,0.0,0.0,1.0,0
0.4369424998591988,0.45445669871411837,0.4783047336763445,-0.36234330234586554,0.5557773095485308,0.0011596726113541408,-0.022541338849293973,0.5141318552807539,0.4389750393441619,-0.44309380648785507,0.6157633920939861,1.0959785370688293,-0.19886130316669884,0.4816373940626105,-0.48071831774509544,-0.08208926773185118,-0.287974406150967,-0.27052986520472366,-0.40083403745273843,-0.5140076788338601,-0.4188854211177226,-0.4951989917714244,-0.015817320908755306,-0.10040402686325964,2.339691890548736,2.85840276242101,0.0,0.0,1.0,0
0.4369424998591988,0.45445669871411837,0.4783047336763445,-0.36234330234586554,0.5557773095485308,0.0011596726113541408,-0.022541338849293973,0.5141318552807539,0.4389750393441619,-0.44309380648785507,0.6157633920939861,1.0959785370688293,-0.19886130316669884,0.4816373940626105,-0.48071831774509544,-0.08208926773185118,-0.287974406150967,-0.27052986520472366,-0.40083403745273843,-0.5140076788338601,-0.4188854211177226,-0.4951989917714244,-0.015817320908755306,-0.10040402686325964,2.339691890548736,2.85840276242101,0.0,0.0,1.0,0
0.4337244359217082,0.45445669871411837,0.46445044752012593,-0.3849267594814109,0.48256535978519155,0.0001748927651706304,-0.022541338849293973,0.512287133569469,0.4389750393441619,-0.4355347789694612,-0.01248837266908372,1.0959785370688293,-0.19886130316669884,0.4816373940626105,-0.46618062221200224,-0.05270178441943059,-0.20602398222553137,-0.41729142995415947,-0.40083403745273843,-0.36452131840785384,-0.18434611698071035,-0.5980113457638832,-0.015817320908755306,0.21003123546453226,2.339691890548736,2.932122126879449,0.0,0.0,1.0,0
0.4337244359217082,0.45445669871411837,0.46445044752012593,-0.3849267594814109,0.48256535978519155,0.0001748927651706304,-0.022541338849293973,0.512287133569469,0.4389750393441619,-0.4355347789694612,-0.01248837266908372,1.0959785370688293,-0.19886130316669884,0.4816373940626105,-0.46618062221200224,-0.05270178441943059,-0.20602398222553137,-0.41729142995415947,-0.40083403745273843,-0.36452131840785384,-0.18434611698071035,-0.5980113457638832,-0.015817320908755306,0.21003123546453226,2.339691890548736,2.932122126879449,0.0,0.0,1.0,0
0.4369424998591988,0.45445669871411837,0.45752462565946433,-0.36234330234586554,0.48256535978519155,0.0001748927651706304,-0.022541338849293973,0.5141318552807539,0.4389750393441619,-0.4393143648168871,1.244027139991372,1.0959785370688293,-0.19886130316669884,0.4816373940626105,-0.48071831774509544,-0.08208926773185118,-0.18963789892598748,-0.36836842016992666,-0.25446563044404374,-0.028174156179781057,-0.5491837090644507,-0.28957428378653605,-0.015817320908755306,0.17122756780607637,2.4246255414298368,2.932122126879449,0.0,0.0,1.0,0
0.4369424998591988,0.45445669871411837,0.45752462565946433,-0.36234330234586554,0.48256535978519155,0.0001748927651706304,-0.022541338849293973,0.5141318552807539,0.4389750393441619,-0.4393143648168871,1.244027139991372,1.0959785370688293,-0.19886130316669884,0.4816373940626105,-0.48071831774509544,-0.08208926773185118,-0.18963789892598748,-0.36836842016992666,-0.25446563044404374,-0.028174156179781057,-0.5491837090644507,-0.28957428378653605,-0.015817320908755306,0.17122756780607637,2.4246255414298368,2.932122126879449,0.0,0.0,1.0,0
0.43050637198421865,0.4466706036547432,0.46445044752012593,-0.3849267594814109,0.48256535978519155,0.0001748927651706304,-0.022541338849293973,0.5178241150723485,0.4389750393441619,-0.4355347789694612,-0.01248837266908372,1.0967429893315508,-0.19886130316669884,0.4816373940626105,-0.4516429266789101,-0.05270178441943059,-0.04212313437466015,-0.2949913700968401,-0.25446563044404374,0.12131220424622519,-0.4188854211177226,-0.4951989917714244,-0.015817320908755306,0.21003123546453226,2.339691890548736,2.932122126879449,0.0,0.0,1.0,0
0.43050637198421865,0.4466706036547432,0.46445044752012593,-0.3849267594814109,0.48256535978519155,0.0001748927651706304,-0.022541338849293973,0.5178241150723485,0.4389750393441619,-0.4355347789694612,-0.01248837266908372,1.0967429893315508,-0.19886130316669884,0.4816373940626105,-0.4516429266789101,-0.05270178441943059,-0.04212313437466015,-0.2949913700968401,-0.25446563044404374,0.12131220424622519,-0.4188854211177226,-0.4951989917714244,-0.015817320908755306,0.21003123546453226,2.339691890548736,2.932122126879449,0.0,0.0,1.0,0
0.43050637198421865,0.4466706036547432,0.47137759059823525,-0.43009367375250174,0.48256535978519155,0.0001748927651706304,-0.022541338849293973,0.5141318552807539,0.4389750393441619,-0.4355347789694612,-0.6407521205664475,1.0967429893315508,-0.19886130316669884,0.4408501519229055,-0.4516429266789101,-0.05270178441943059,-0.2224150673820043,-0.36836842016992666,-0.3276461116451764,0.12131220424622519,-0.3407056530720568,-0.28957428378653605,-0.015817320908755306,0.5204664977923241,2.4246255414298368,2.932122126879449,0.0,0.0,1.0,1
